"DateScraped","VIN","isTempVin","TempBuildWeek","isPresold","holdStatus","dealerCategory","dealerCd","DealerName","DealerCity","DealerState","DealerZip","distributorCd","year","bodyStyleDesc","extColor","intColor","PriceInvoice","PriceTotalMSRP","PriceAdvertised","Options","CarLink","DealerLink"
"06/27/2022","4T1G31AK3NU594817","False",,"False","DealerHold","Ground","31201","https://www.toyota.com/dealers/dealer/31201",,,,"TMNA","2022","SE HYBRID SEDAN","Celestial Silver Metallic","Ash SofTex? [softex]",,"31057",,"PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AK3NU594817/detail","https://www.toyota.com/dealers/dealer/31201"
"06/27/2022","4T1G31AK6NU594830","False",,"False",,"Freight","04426","Capitol Toyota","San Jose","CA","95136","TMNA","2022","SE HYBRID SEDAN","White","Black SofTex??[softex]",,"30299",,"50 State Emissions, All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AK6NU594830/detail","https://www.toyota.com/dealers/dealer/04426"
"06/27/2022","4T1G31AKXNU594832","False",,"False","DealerHold","Freight","19050","Thompson Toyota","Edgewood","MD","21040","TMNA","2022","SE HYBRID SEDAN","White","Ash SofTex? [softex]",,"32157","32157","Carpet Mat Package[installed_msrp], Cold Weather Package, PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], 50 State Emissions, Mudguards [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AKXNU594832/detail","https://www.toyota.com/dealers/dealer/19050"
"06/27/2022","4T1G31AK1NU594850","False",,"False",,"Freight","04228","Simi Valley Toyota","Simi Valley","CA","93065","TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"31140",,"Blind Spot Monitor (BSM) [bsm], 50 State Emissions","https://guest.dealer.toyota.com/v-spec/4T1G31AK1NU594850/detail","https://www.toyota.com/dealers/dealer/04228"
"06/27/2022","4T1G31AK4NU594857","False",,"False","DealerHold","Freight","04232","Toyota San Luis Obispo","San Luis Obispo","CA","93405","TMNA","2022","SE HYBRID SEDAN","White","Ash SofTex? [softex]",,"31072","34072","Carpet Mat Package[installed_msrp], PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Alloy Wheel Locks [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AK4NU594857/detail","https://www.toyota.com/dealers/dealer/04232"
"06/27/2022","4T1G31AK6NU594861","False",,"False","DealerHold","Freight","04303","Toyota Santa Monica","Santa Monica","CA","90401","TMNA","2022","SE HYBRID SEDAN","Predawn Gray Mica","Black SofTex??[softex]",,"32174",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Frameless Homelink Mirror, Hideaway Cargo Net[installed_msrp], Door Sill Protectors[installed_msrp], Mudguards [installed_msrp], Dual USB Power Port (Rear Only)[installed_msrp], Trunk LED Light Bulb[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AK6NU594861/detail","https://www.toyota.com/dealers/dealer/04303"
"06/27/2022","4T1G31AK3NU594865","False",,"False","DealerHold","Freight","04115","17070 Gale Avenue","CA","Puente Hills Toyota","91748","TMNA","2022","SE HYBRID SEDAN","Blueprint","Black SofTex??[softex]",,"31517",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Hideaway Cargo Net[installed_msrp], PREFERRED OWNER'S PORTFOLIO","https://guest.dealer.toyota.com/v-spec/4T1G31AK3NU594865/detail","https://www.toyota.com/dealers/dealer/04115"
"06/27/2022","4T1G31AK7NU594867","False",,"True","DealerHold","Freight","04076","Toyota of The Desert","Cathedral City","CA","92234","TMNA","2022","SE HYBRID SEDAN","White","Black SofTex??[softex]",,"31751",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Dual USB Power Port (Rear Only)[installed_msrp], Trunk LED Light Bulb[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AK7NU594867/detail","https://www.toyota.com/dealers/dealer/04076"
"06/27/2022","4T1G31AK0NU594869","False",,"False","DealerHold","Freight","43019","Tony Divino Toyota","Riverdale","UT","84405","TMNA","2022","SE HYBRID SEDAN","White","Ash SofTex? [softex]",,"30799",,"50 State Emissions, All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AK0NU594869/detail","https://www.toyota.com/dealers/dealer/43019"
"06/27/2022","4T1G31AK1NU594878","False",,"False","DealerHold","Freight","06040","Colonial Toyota","Milford","CT","6460","TMNA","2022","SE HYBRID SEDAN","Celestial Silver Metallic","Ash SofTex? [softex]",,"31022",,"Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Trunk LED Light Bulb[installed_msrp], All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AK1NU594878/detail","https://www.toyota.com/dealers/dealer/06040"
"06/27/2022","4T1G31AK3NU594879","False",,"False","DealerHold","Freight","04282","Toyota of Escondido","Escondido","CA","92026","TMNA","2022","SE HYBRID SEDAN","White","Black SofTex??[softex]",,"31468",,"Blind Spot Monitor (BSM) [bsm], PREFERRED OWNER'S PORTFOLIO, Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AK3NU594879/detail","https://www.toyota.com/dealers/dealer/04282"
"06/27/2022","4T1G31AKXNU594880","False",,"False","DealerHold","Freight","04543","Tustin Toyota","Tustin","CA","92782","TMNA","2022","SE HYBRID SEDAN","White","Black SofTex??[softex]",,"31920",,"Quick Charge Cable Package[installed_msrp], Lower Rocker Applique [installed_msrp], Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Hideaway Cargo Net[installed_msrp], Dual USB Power Port (Rear Only)[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AKXNU594880/detail","https://www.toyota.com/dealers/dealer/04543"
"06/27/2022","4T1G31AK3NU594882","False",,"False","DealerHold","Freight","04284","Claremont Toyota","Claremont","CA","91711","TMNA","2022","SE HYBRID SEDAN","White","Black SofTex??[softex]",,"31671",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Hideaway Cargo Net[installed_msrp], First Aid Kit w/ PPE[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AK3NU594882/detail","https://www.toyota.com/dealers/dealer/04284"
"06/27/2022","4T1G31AK7NU594884","False",,"True",,"Freight","04737","Toyota of Lancaster","Lancaster","CA","93534","TMNA","2022","SE HYBRID SEDAN","White","Black SofTex??[softex]",,"31672","36672","Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Alloy Wheel Locks [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1G31AK7NU594884/detail","https://www.toyota.com/dealers/dealer/04737"
