"DateScraped","VIN","isTempVin","TempBuildWeek","isPresold","holdStatus","dealerCategory","dealerCd","DealerName","DealerCity","DealerState","DealerZip","distributorCd","year","bodyStyleDesc","extColor","intColor","PriceInvoice","PriceTotalMSRP","PriceAdvertised","Options","CarLink","DealerLink"
"06/27/2022","4T1S31AK1NU593921","False",,"False","DealerHold","Ground","29102","Holman Toyota","Mount Laurel","NJ","8054","TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"33911",,"Blind Spot Monitor (BSM) [bsm], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp], All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK1NU593921/detail","https://www.toyota.com/dealers/dealer/29102"
"06/27/2022","4T1S31AK0NU594087","False",,"False","DealerHold","Ground","30050","10401 Copper Avenue, N.E.","NM","Sandia Toyota","87123","TMNA","2022","SE HYBRID SEDAN","Predawn Gray Mica","Black SofTex??[softex]",,"34127",,"Blind Spot Monitor (BSM) [bsm], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Power tilt/slide moonroof, Audio Upgrade Package, All-Weather Floor Liner Package[installed_msrp], Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], First Aid Kit w/ PPE[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK0NU594087/detail","https://www.toyota.com/dealers/dealer/30050"
"06/27/2022","4T1S31AKXNU594209","False",,"False","DealerHold","Freight","18034","Emerson Toyota","Auburn","ME","4210","TMNA","2022","SE HYBRID SEDAN","Celestial Silver Metallic","Black SofTex??[softex]",,"34465",,"Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Cold Weather Package, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Dual USB Power Port (Rear Only)[installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package","https://guest.dealer.toyota.com/v-spec/4T1S31AKXNU594209/detail","https://www.toyota.com/dealers/dealer/18034"
"06/27/2022","4T1S31AK1NU594387","False",,"False","DealerHold","Freight","06037","Charles Toyota","Norwich","CT","6360","TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"33911",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK1NU594387/detail","https://www.toyota.com/dealers/dealer/06037"
"06/27/2022","4T1S31AK9NU594394","False",,"False","DealerHold","Freight","48027","Markquart Toyota","Chippewa Falls","WI","54729","TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"34138","34138","Convenience Package, Hybrid, Cold Weather Package, PREFERRED OWNER'S PORTFOLIO, 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK9NU594394/detail","https://www.toyota.com/dealers/dealer/48027"
"06/27/2022","4T1S31AK5NU594523","False",,"False","DealerHold","Freight","31105","Smithtown Toyota","Smithtown","NY","11787","TMNA","2022","SE HYBRID SEDAN","Celestial Silver Metallic","Black SofTex??[softex]",,"34514",,"Quick Charge Cable Package[installed_msrp], Blind Spot Monitor (BSM) [bsm], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Dual USB Power Port (Rear Only)[installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp], All-Weather Floor Liner Package[installed_msrp], ","https://guest.dealer.toyota.com/v-spec/4T1S31AK5NU594523/detail","https://www.toyota.com/dealers/dealer/31105"
"06/27/2022","4T1S31AK6NU594790","False",,"True","DealerHold","Ground","29090","Hudson Toyota","Jersey City","NJ","7304","TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"33821","35416","Blind Spot Monitor (BSM) [bsm], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp], Carpet Floor Mats[parts_only_msrp], Diamond Ceramic Coating","https://guest.dealer.toyota.com/v-spec/4T1S31AK6NU594790/detail","https://www.toyota.com/dealers/dealer/29090"
"06/27/2022","4T1S31AK2NU594799","False",,"False","DealerHold","Freight","31201","https://www.toyota.com/dealers/dealer/31201",,,,"TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"33821",,"Blind Spot Monitor (BSM) [bsm], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp], Carpet Floor Mats[parts_only_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK2NU594799/detail","https://www.toyota.com/dealers/dealer/31201"
"06/27/2022","4T1S31AK7NU594829","False",,"False","DealerHold","Freight","31200","Bob Johnson Toyota","Rochester","NY","14623","TMNA","2022","SE HYBRID SEDAN","Predawn Gray Mica","Black SofTex??[softex]",,"33663",,"Blind Spot Monitor (BSM) [bsm], Convenience Package, Hybrid, 50 State Emissions, Power tilt/slide moonroof, Audio Upgrade Package, All-Weather Floor Liner Package[installed_msrp], PREFERRED OWNER'S PORTFOLIO, Dual USB Power Port (Rear Only)[installed_msrp], Trunk LED Light Bulb[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK7NU594829/detail","https://www.toyota.com/dealers/dealer/31200"
"06/27/2022","4T1S31AK6NU594949","False",,"False","DealerHold","Ground","31139","Riverhead Toyota","Riverhead","NY","11901","TMNA","2022","SE HYBRID SEDAN","White","Ash SofTex? [softex]",,"33911","39911","Blind Spot Monitor (BSM) [bsm], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp], PREFERRED OWNER'S PORTFOLIO, All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK6NU594949/detail","https://www.toyota.com/dealers/dealer/31139"
