"DateScraped","VIN","isTempVin","TempBuildWeek","isPresold","holdStatus","dealerCategory","dealerCd","DealerName","DealerCity","DealerState","DealerZip","distributorCd","year","bodyStyleDesc","extColor","intColor","PriceInvoice","PriceTotalMSRP","PriceAdvertised","Options","CarLink","DealerLink"
"06/27/2022","4T1F31AK1NU25A032","True","2022-06-25","False","DealerHold","Allocated","04070","Freeman Toyota","Santa Rosa","CA","95407","TMNA","2022","XLE HYBRID SEDAN","Predawn Gray Mica","Ash Perforated Leather",,"38819",,"Carpet Mat Package[installed_msrp], Driver Assist Package, PREFERRED OWNER'S PORTFOLIO, 50 State Emissions, Adaptive Headlights, Navigation Upgrade Package, Power tilt/slide moonroof","https://guest.dealer.toyota.com/v-spec/4T1F31AK1NU25A032/detail","https://www.toyota.com/dealers/dealer/04070"
"06/27/2022","4T1F31AK5NU25A048","True","2022-06-25","False",,"Allocated","04143","City Toyota","Daly City","CA","94014","TMNA","2022","XLE HYBRID SEDAN","Celestial Silver Metallic","Ash Perforated Leather",,"38819",,"Carpet Mat Package[installed_msrp], Driver Assist Package, 50 State Emissions, Adaptive Headlights, Navigation Upgrade Package, Power tilt/slide moonroof","https://guest.dealer.toyota.com/v-spec/4T1F31AK5NU25A048/detail","https://www.toyota.com/dealers/dealer/04143"
"06/27/2022","4T1F31AK6NU25A057","True","2022-06-25","False","DealerHold","Allocated","19044","Antwerpen's Toyota","Clarksville","MD","21029","TMNA","2022","XLE HYBRID SEDAN","Midnight Black Metallic","Black Perforated Leather",,"35492",,"Quick Charge Cable Package[installed_msrp], Carpet Mat Package[installed_msrp], Cold Weather Package, PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof","https://guest.dealer.toyota.com/v-spec/4T1F31AK6NU25A057/detail","https://www.toyota.com/dealers/dealer/19044"
"06/27/2022","4T1F31AK8NU25A058","True","2022-06-25","False","DealerHold","Allocated","02044","7701 E Frank Lloyd Wright","AZ","Right Toyota","85260","TMNA","2022","XLE HYBRID SEDAN","Ruby Flare Pearl","Macadamia Perforated Leather",,"39537",,"Carpet Mat Package[installed_msrp], Driver Assist Package, Rear Bumper Appliqu? (Black) [installed_msrp], 50 State Emissions, Door Sill Protectors[installed_msrp], Adaptive Headlights, Navigation Upgrade Package, Special Color, Power tilt/slide moonroof, First Aid Kit w/ PPE[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AK8NU25A058/detail","https://www.toyota.com/dealers/dealer/02044"
"06/27/2022","4T1F31AK3NU25A095","True","2022-06-25","False","DealerHold","Allocated","20147","Ira Toyota of Hyannis","Hyannis","MA","2601","TMNA","2022","XLE HYBRID SEDAN","Predawn Gray Mica","Black Perforated Leather",,"37230",,"Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black) [installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Navigation Upgrade Package, Dual USB Power Port (Rear Only)[installed_msrp], Power tilt/slide moonroof, All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AK3NU25A095/detail","https://www.toyota.com/dealers/dealer/20147"
"06/27/2022","4T1F31AK7NU25A097","True","2022-06-25","False","DealerHold","Allocated","33021","Corwin Toyota","Fargo","ND","58103","TMNA","2022","XLE HYBRID SEDAN","Wind Chill Pearl","Ash Perforated Leather",,"35081",,"Cold Weather Package, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black) [installed_msrp], 50 State Emissions, Special Color, Dual USB Power Port (Rear Only)[installed_msrp], Trunk LED Light Bulb[installed_msrp], All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AK7NU25A097/detail","https://www.toyota.com/dealers/dealer/33021"
"06/27/2022","4T1F31AK9NU25A103","True","2022-06-25","False","DealerHold","Allocated","37106","Rohrich Toyota","Pittsburgh","PA","15226","TMNA","2022","XLE HYBRID SEDAN","Blueprint","Black Perforated Leather",,"35492","35492","Quick Charge Cable Package[installed_msrp], Carpet Mat Package[installed_msrp], Cold Weather Package, PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof","https://guest.dealer.toyota.com/v-spec/4T1F31AK9NU25A103/detail","https://www.toyota.com/dealers/dealer/37106"
"06/27/2022","4T1F31AK2NU25A105","True","2022-06-25","False","Available","Allocated","12149","3100 East Jackson","IL","Woodrum Toyota of Macomb","61455","TMNA","2022","XLE HYBRID SEDAN","Midnight Black Metallic","Black Perforated Leather",,"34776",,"Cold Weather Package, PREFERRED OWNER'S PORTFOLIO, 50 State Emissions, Mudguards [installed_msrp], Protection Package[installed_msrp], Alloy Wheel Locks [installed_msrp], All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AK2NU25A105/detail","https://www.toyota.com/dealers/dealer/12149"
"06/27/2022","4T1F31AK8NU25A108","True","2022-06-25","False",,"Allocated","41070","Chuck Hutton Toyota","Memphis","TN","38116","TMNA","2022","XLE HYBRID SEDAN","Wind Chill Pearl","Black Perforated Leather",,"35759",,"Carpet Mat Package[installed_msrp], Cold Weather Package, PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black) [installed_msrp], 50 State Emissions, Door Sill Protectors[installed_msrp], Mudguards [installed_msrp], Special Color, Dual USB Power Port (Rear Only)[installed_msrp], Integrated Dashcam[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AK8NU25A108/detail","https://www.toyota.com/dealers/dealer/41070"
"06/27/2022","4T1F31AKXNU25A126","True","2022-06-25","True",,"Allocated","48067","8180 120th Avenue","WI","Kenosha Toyota","53142","TMNA","2022","XLE HYBRID SEDAN","Predawn Gray Mica","Black Perforated Leather",,"34776","34776","Cold Weather Package, 50 State Emissions, Protection Package[installed_msrp], Dual USB Power Port (Rear Only)[installed_msrp], Alloy Wheel Locks [installed_msrp], All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AKXNU25A126/detail","https://www.toyota.com/dealers/dealer/48067"
