"DateScraped","VIN","isTempVin","TempBuildWeek","isPresold","holdStatus","dealerCategory","dealerCd","DealerName","DealerCity","DealerState","DealerZip","distributorCd","year","bodyStyleDesc","extColor","intColor","PriceInvoice","PriceTotalMSRP","PriceAdvertised","Options","CarLink","DealerLink"
"06/27/2022","4T1F31AK1NU595086","False",,"False","Available","Ground","12085","4000 N. Columbus Street","IL","Bill Walsh Toyota","61350","TMNA","2022","XLE HYBRID SEDAN","Celestial Silver Metallic","Ash Perforated Leather",,"37352","37352","Cold Weather Package, PREFERRED OWNER'S PORTFOLIO, 50 State Emissions, Illuminated Door Sills [installed_msrp], Mudguards [installed_msrp], Navigation Upgrade Package, Power tilt/slide moonroof, All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AK1NU595086/detail","https://www.toyota.com/dealers/dealer/12085"
"06/27/2022","4T1F31AK5NU595088","False",,"False","DealerHold","Freight","05076","5115 New Car Drive","CO","Corwin Toyota Colorado Springs","80923","TMNA","2022","XLE HYBRID SEDAN","Ruby Flare Pearl","Black Perforated Leather",,"34847","34847","Rear Bumper Appliqu? (Black) [installed_msrp], 50 State Emissions, Door Sill Protectors[installed_msrp], Special Color, All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AK5NU595088/detail","https://www.toyota.com/dealers/dealer/05076"
"06/27/2022","4T1F31AKXNU595099","False",,"False","Available","Freight","36085","Kendall Toyota","Eugene","OR","97401","TMNA","2022","XLE HYBRID SEDAN","Predawn Gray Mica","Ash Perforated Leather",,"36774",,"Carpet Mat Package[installed_msrp], 50 State Emissions, Navigation Upgrade Package, Power tilt/slide moonroof","https://guest.dealer.toyota.com/v-spec/4T1F31AKXNU595099/detail","https://www.toyota.com/dealers/dealer/36085"
"06/27/2022","4T1F31AK3NU595106","False",,"False","DealerHold","Freight","04292","Toyota of Vallejo","Vallejo","CA","94591","TMNA","2022","XLE HYBRID SEDAN","Celestial Silver Metallic","Ash Perforated Leather",,"34427",,"Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black) [installed_msrp], 50 State Emissions, Alloy Wheel Locks [installed_msrp], All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AK3NU595106/detail","https://www.toyota.com/dealers/dealer/04292"
"06/27/2022","4T1F31AK9NU595112","False",,"False","DealerHold","Ground","48028","Kolosso Toyota","Appleton","WI","54914","TMNA","2022","XLE HYBRID SEDAN","Celestial Silver Metallic","Black Perforated Leather",,"39344","39344","Cold Weather Package, Driver Assist Package, 50 State Emissions, Adaptive Headlights, Navigation Upgrade Package, Power tilt/slide moonroof, All-Weather Floor Liner Package[installed_msrp], Integrated Dashcam[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AK9NU595112/detail","https://www.toyota.com/dealers/dealer/48028"
"06/27/2022","4T1F31AKXNU595121","False",,"False",,"Freight","02044","7701 E Frank Lloyd Wright","AZ","Right Toyota","85260","TMNA","2022","XLE HYBRID SEDAN","Celestial Silver Metallic","Ash Perforated Leather",,"36843",,"Carpet Mat Package[installed_msrp], Rear Bumper Appliqu? (Black) [installed_msrp], 50 State Emissions, Navigation Upgrade Package, Power tilt/slide moonroof","https://guest.dealer.toyota.com/v-spec/4T1F31AKXNU595121/detail","https://www.toyota.com/dealers/dealer/02044"
"06/27/2022","4T1F31AK4NU595129","False",,"True","DealerHold","Freight","37083","Lancaster Toyota","East Petersburg","PA","17520","TMNA","2022","XLE HYBRID SEDAN","Blueprint","Black Perforated Leather",,"39227",,"Carpet Mat Package[installed_msrp], Cold Weather Package, Driver Assist Package, PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], 50 State Emissions, Adaptive Headlights, Mudguards [installed_msrp], Navigation Upgrade Package, Power tilt/slide moonroof","https://guest.dealer.toyota.com/v-spec/4T1F31AK4NU595129/detail","https://www.toyota.com/dealers/dealer/37083"
"06/27/2022","4T1F31AK7NU595139","False",,"False","DealerHold","Freight","18023","Shepard Toyota","Rockland","ME","4841","TMNA","2022","XLE HYBRID SEDAN","Celestial Silver Metallic","Black Perforated Leather",,"34610",,"Carpet Mat Package[installed_msrp], Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black) [installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Dual USB Power Port (Rear Only)[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AK7NU595139/detail","https://www.toyota.com/dealers/dealer/18023"
"06/27/2022","4T1F31AKXNU595152","False",,"False","DealerHold","Freight","31171","Newburgh Toyota","Newburgh","NY","12550","TMNA","2022","XLE HYBRID SEDAN","Wind Chill Pearl","Ash Perforated Leather",,"37521",,"PREFERRED OWNER'S PORTFOLIO, Rear Bumper Appliqu? (Black) [installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Navigation Upgrade Package, Special Color, Power tilt/slide moonroof, Alloy Wheel Locks [installed_msrp], Hideaway Cargo Net[installed_msrp], All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AKXNU595152/detail","https://www.toyota.com/dealers/dealer/31171"
"06/27/2022","4T1F31AK0NU595161","False",,"False","DealerHold","Freight","29108","Autoland Toyota","Springfield","NJ","7081","TMNA","2022","XLE HYBRID SEDAN","Wind Chill Pearl","Black Perforated Leather",,"37601",,"Carpet Mat Package[installed_msrp], Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black) [installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Navigation Upgrade Package, Special Color, Power tilt/slide moonroof, Alloy Wheel Locks [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1F31AK0NU595161/detail","https://www.toyota.com/dealers/dealer/29108"
